id,name,current_price,total_volume,market_cap,last_updated
dev-protocol,Dev Protocol,3.45,65318.0,5089211.0,2021-10-12T10:29:26.359Z
enreachdao,EnreachDAO,3.4,22999.0,5085780.0,2021-10-12T07:58:30.485Z
hakka-finance,Hakka Finance,0.01744973,106539.0,5085721.0,2021-10-12T10:27:50.969Z
public-mint,Public Mint,0.230504,368032.0,5084344.0,2021-10-12T10:23:34.677Z
snowswap,Snowswap,14.42,10689.83,5066056.0,2021-10-12T10:12:39.469Z
drops-ownership-power,Drops Ownership Power,1.66,319080.0,5048240.0,2021-10-12T10:24:59.422Z
unicly-mystic-axies-collection,Unicly Mystic Axies Collection,0.504617,5198.89,5046168.0,2021-10-12T06:43:40.129Z
citadel-one,Citadelone,0.307748,156278.0,5033195.0,2021-10-12T10:25:21.662Z
apy-vision,APYvision,5.27,3343.93,5000153.0,2021-10-12T10:22:17.514Z
eosforce,EOSForce,0.0178472,91799.0,4996045.0,2021-10-12T10:29:32.099Z
unlimitedip,UnlimitedIP,0.00381711,120567.0,4993921.0,2021-10-12T10:26:00.201Z
ulord,Ulord,0.03459456,4077694.0,4985135.0,2021-10-12T10:24:30.984Z
fuel-token,Jetfuel Finance,39.92,142485.0,4964818.0,2021-10-12T10:28:07.503Z
high-performance-blockchain,High Performance Blockchain,0.131186,1084226.0,4961498.0,2021-10-12T10:27:27.675Z
raven-protocol,Raven Protocol,0.00110711,955.72,4960196.0,2021-10-12T10:27:16.106Z
trava-finance,Trava Finance,0.01731812,384029.0,4956922.0,2021-10-12T10:28:04.159Z
stakewise,StakeWise,0.095655,42547.0,4949740.0,2021-10-12T06:51:29.700Z
marginswap,Marginswap,0.726818,349552.0,4944739.0,2021-10-12T10:25:16.081Z
pinknode,Pinknode,0.063205,5101.58,4938969.0,2021-10-12T10:19:03.715Z
pumapay,PumaPay,0.0001861,653796.0,4930096.0,2021-10-12T10:24:15.429Z
leverj-gluon,Leverj Gluon,0.0168974,1365.01,4902462.0,2021-10-12T06:53:21.291Z
argon,Argon,0.071708,276076.0,4878690.0,2021-10-12T10:28:11.809Z
steam-exchange,Steam Exchange,4.783e-05,58966.0,4856652.0,2021-10-12T10:28:16.534Z
coldstack,Coldstack,3.03,234969.0,4853342.0,2021-10-12T09:05:26.876Z
empty-set-dollar,Empty Set Dollar,0.03367482,135227.0,4849135.0,2021-10-12T10:26:18.708Z
value-liquidity,Value DeFi,0.952943,3512175.0,4831893.0,2021-10-12T10:29:10.993Z
powertrade-fuel,PowerTrade Fuel,0.197513,209013.0,4824867.0,2021-10-12T10:26:12.769Z
polydoge,PolyDoge,5.521e-09,307339.0,4815439.0,2021-10-12T10:26:43.575Z
ycash,Ycash,0.408947,3431.12,4788526.0,2021-10-12T10:26:37.154Z
hitchain,HitChain,7.686e-05,90779.0,4764935.0,2021-10-12T10:25:56.522Z
cnns,CNNS,0.00264817,127529.0,4763051.0,2021-10-12T10:29:35.573Z
nix-bridge-token,Voice Token,131.91,107088.0,4730395.0,2021-10-12T10:18:58.580Z
cofix,CoFiX,0.359847,186384.0,4711608.0,2021-10-12T10:26:24.174Z
42-coin,42coin,111257.0,4761.78,4702499.0,2021-10-12T10:13:41.429Z
verisafe,VeriSafe,0.00057055,2.73,4687761.0,2021-10-12T10:13:35.307Z
wasabix,WasabiX,3.32,19891.88,4655083.0,2021-10-12T09:51:20.959Z
orakuru,Orakuru,0.206648,72621.0,4634459.0,2021-10-12T10:05:21.352Z
grimtoken,GrimToken,0.491043,94730.0,4626186.0,2021-10-12T10:25:43.782Z
unicly-bored-ape-yacht-club-collection,Unicly Bored Ape Yacht Club Collection,0.00462091,92.13,4620914.0,2021-09-23T13:58:46.981Z
neumark,Neumark,0.151333,5009.08,4620068.0,2021-10-12T10:25:49.933Z
nord-finance,Nord Finance,1.83,491060.0,4611998.0,2021-10-12T10:28:02.317Z
paint,MurAll,0.0004014,116671.0,4591215.0,2021-10-12T10:25:21.456Z
exrnchain,EXRNchain,5.039e-05,33147.0,4589730.0,2021-10-12T10:29:34.780Z
onx-finance,OnX Finance,0.47356,177812.0,4583888.0,2021-10-12T10:29:38.203Z
ether-1,Etho Protocol,0.078567,495436.0,4568120.0,2021-10-12T10:28:00.432Z
jur,Jur,0.01743381,2195.04,4535435.0,2021-10-12T01:00:55.340Z
yoyow,YOYOW,0.02525416,2089426.0,4510045.0,2021-10-12T10:24:15.738Z
yvault-lp-ycurve,yUSD,1.28,546.69,4507714.0,2021-10-12T01:22:54.588Z
bankless-bed-index,Bankless BED Index,150.3,63686.0,4496989.0,2021-10-12T10:16:35.525Z
rigoblock,RigoBlock,0.68174,265.88,4493378.0,2021-10-12T09:50:18.004Z
dfx-finance,DFX Finance,0.633267,27217.0,4483242.0,2021-10-12T10:29:37.822Z
nsure-network,Nsure Network,0.193956,1475520.0,4470400.0,2021-10-12T10:26:04.287Z
rendoge,renDOGE,0.197714,15928.62,4456595.0,2021-10-12T10:29:37.930Z
cover-protocol,Cover Protocol,56.16,1725337.0,4448638.0,2021-10-12T10:25:19.478Z
celestial,Celestial,0.066683,1052360.0,4443223.0,2021-10-12T10:27:48.607Z
carbon,Carbon,0.134752,18278.57,4437720.0,2021-10-12T10:25:01.363Z
blackhat-coin,BlackHat Coin,0.839729,344794.0,4424786.0,2021-10-12T10:26:53.677Z
face,Faceter,0.00826986,658.03,4411012.0,2021-10-12T10:17:18.050Z
nft-protocol,NFT Protocol,0.105362,35485.0,4395539.0,2021-10-12T10:27:44.887Z
elk-finance,Elk Finance,2.32,133069.0,4385541.0,2021-10-12T10:21:52.405Z
pussy-financial,Pussy Financial,1.998e-05,27960.0,4385438.0,2021-10-12T10:29:14.585Z
smartmesh,SmartMesh,0.00263046,73270.0,4381248.0,2021-10-12T10:26:00.350Z
dfohub,dfohub,1.32,70936.0,4379062.0,2021-10-12T10:26:21.409Z
mogul-productions,Mogul Productions,0.01509685,291282.0,4377320.0,2021-10-12T10:26:52.905Z
mirrored-facebook,Mirrored Facebook,342.99,0.0,4355041.0,2021-10-12T10:27:16.780Z
cache-gold,CACHE Gold,57.07,176757.0,4322476.0,2021-10-12T10:24:25.528Z
ethermon,Ethermon,0.208442,63516.0,4315524.0,2021-10-12T10:26:45.818Z
krown,KROWN,0.00133107,150987.0,4307308.0,2021-10-12T10:29:14.605Z
holyheld-2,Mover,0.503931,1774.27,4280077.0,2021-10-12T09:56:59.383Z
lamden,Lamden,0.04769666,110313.0,4266992.0,2021-10-12T10:27:09.858Z
fandom-chain,Fandom Chain,0.01024064,78856.0,4263507.0,2021-10-12T10:26:43.333Z
richquack,Rich Quack,9.2e-11,56552.0,4259555.0,2021-10-12T10:25:43.039Z
zoracles,Zoracles,664.57,243163.0,4255275.0,2021-10-12T10:29:15.039Z
crowny-token,Crowny Token,0.01595152,157199.0,4250799.0,2021-10-12T10:26:11.894Z
pocmon,PocMon,4.0341e-08,9449.36,4238966.0,2021-10-12T10:09:05.484Z
citizen-finance,Citizen Finance,27.94,162406.0,4231668.0,2021-10-12T10:14:18.751Z
toacoin,ToaCoin,0.00043794,0.04204222,4223507.0,2021-09-23T10:39:12.752Z
b-cube-ai,Bcubeai,0.249613,13118.37,4219356.0,2021-10-12T09:49:32.286Z
cryptomeda,Cryptomeda,0.03173343,106469.0,4200993.0,2021-10-12T10:19:10.757Z
hybrix,Hybrix,1.8,15341.01,4196982.0,2021-10-12T10:22:23.199Z
pinkslip-finance,Pinkslip Finance,0.304006,143637.0,4194976.0,2021-10-12T10:29:16.936Z
open-monetary-system,Open Monetary System,0.87843,0.0,4179929.0,2021-10-11T11:04:34.675Z
ceres,Ceres,185.39,262759.0,4162210.0,2021-10-12T10:28:23.520Z
zenfuse,Zenfuse,0.065442,265367.0,4153183.0,2021-10-12T10:29:15.978Z
impermax,Impermax,0.183771,68654.0,4152897.0,2021-10-12T10:29:14.800Z
float-protocol-float,Float Protocol Float,1.48,96608.0,4137098.0,2021-10-12T10:16:35.746Z
unitrade,Unitrade,0.115343,485466.0,4135087.0,2021-10-12T10:29:24.016Z
matrixetf,MatrixETF,0.099902,951504.0,4115624.0,2021-10-12T10:24:44.575Z
redpanda-earth,RedPanda Earth,1e-11,33556.0,4108868.0,2021-10-12T10:18:09.213Z
suncontract,SunContract,0.03311568,329810.0,4108790.0,2021-10-12T10:25:58.982Z
world-token,World Token,0.03085735,12777.09,4106619.0,2021-10-12T10:11:45.339Z
qiibee,qiibee,0.00976216,3378.54,4091007.0,2021-10-12T09:29:26.502Z
tycoon,Tycoon,0.051948,155160.0,4089898.0,2021-10-12T10:25:38.687Z
bismuth,Bismuth,0.167332,919.59,4080706.0,2021-10-12T10:13:41.673Z
blackcoin,BlackCoin,0.066797,2371.58,4074726.0,2021-10-12T10:25:06.688Z
iot-chain,IoT Chain,0.057019,1096462.0,4065485.0,2021-10-12T10:25:58.732Z
block-ape-scissors,Block Ape Scissors,0.080714,20019.0,4062842.0,2021-10-12T10:18:12.665Z
verso,Verso,0.093294,75109.0,4058728.0,2021-10-12T10:24:49.998Z
hanu-yokia,Hanu Yokia,2.55e-06,389918.0,4055153.0,2021-10-12T10:26:44.793Z
warp-finance,Warp Finance,151.48,126799.0,4048644.0,2021-10-12T10:23:38.634Z
auroracoin,Auroracoin,0.207158,1119.5,4046039.0,2021-10-12T09:48:13.061Z
octopus-protocol,Octopus Protocol,0.153861,1859134.0,4040823.0,2021-10-12T10:28:24.115Z
stream-protocol,Stream Protocol,0.0261904,499410.0,4037445.0,2021-10-12T10:25:52.296Z
thekey,THEKEY,0.00080047,91272.0,4037159.0,2021-10-12T10:27:21.455Z
mist,Mist,0.070922,546163.0,4030608.0,2021-10-12T10:28:51.569Z
trueflip,TrueFlip,0.603004,96431.0,4024585.0,2021-10-12T10:24:19.707Z
effect-network,Effect Network,0.0195102,41596.0,4016238.0,2021-10-12T10:27:18.385Z
ruff,Ruff,0.00423355,294909.0,3993555.0,2021-10-12T10:26:03.043Z
sail,SAIL,0.179226,193195.0,3992752.0,2021-10-12T10:26:09.393Z
mirrored-goldman-sachs,Mirrored Goldman Sachs,395.73,0.0,3978360.0,2021-10-12T10:24:19.780Z
centaur,Centaur,0.00220642,339583.0,3957264.0,2021-10-12T10:29:22.409Z
ape-in,Ape In,105.3,144830.0,3948569.0,2021-10-12T10:14:33.988Z
paypolitan-token,Paypolitan Token,0.120359,3994861.0,3944651.0,2021-10-12T10:25:45.785Z
gravity-finance,Gravity Finance,0.01010815,73399.0,3942406.0,2021-10-12T10:19:11.453Z
cafeswap-token,CafeSwap Token,0.547181,77247.0,3939024.0,2021-10-12T10:22:13.410Z
sdefi,sDEFI,14177.52,269150.0,3934342.0,2021-10-12T10:14:12.118Z
tadpole-finance,Tadpole,11.0,2096.15,3930456.0,2021-10-12T10:09:18.998Z
agave-token,Agave Token,141.36,51993.0,3925633.0,2021-10-12T10:21:02.479Z
dexkit,DexKit,1.3,44274.0,3906697.0,2021-10-12T07:48:23.833Z
ionomy,Ionomy,0.09908,164.42,3905382.0,2021-10-12T08:37:30.461Z
bitcore,BitCore,0.208359,388828.0,3901306.0,2021-10-12T10:26:44.876Z
xsigma,xSigma,0.433023,269963.0,3895174.0,2021-10-12T10:29:55.325Z
b20,B20,0.77952,99496.0,3877154.0,2021-10-12T10:25:17.165Z
centric-cash,Centric Swap,0.0005756,2760121.0,3863928.0,2021-10-12T10:28:23.815Z
cryptocurrency-top-10-tokens-index,Cryptocurrency Top 10 Index,58.28,103662.0,3858758.0,2021-10-12T10:20:49.906Z
digix-gold,Digix Gold,51.35,2660.99,3851082.0,2021-10-12T10:29:24.008Z
percent,Percent,0.448858,1523.96,3850796.0,2021-10-11T09:04:02.001Z
unipilot,Unipilot,4.89,359477.0,3841419.0,2021-10-12T10:30:13.940Z
genaro-network,Genaro Network,0.01234918,3010949.0,3836836.0,2021-10-12T10:27:53.186Z
public-index-network,Public Index Network,0.02546977,65896.0,3817414.0,2021-10-12T10:29:48.450Z
fabric,Fabric,0.074419,51047.0,3807413.0,2021-10-12T10:22:02.416Z
cardwallet,CardWallet,0.25171,36734.0,3806744.0,2021-10-12T10:29:21.519Z
uncl,UNCL,21.98,70504.0,3806175.0,2021-10-12T10:26:58.881Z
mirrored-airbnb,Mirrored Airbnb,167.31,0.0,3792846.0,2021-10-12T10:27:22.844Z
wings,Wings,0.0411061,1660.58,3786516.0,2021-10-12T10:29:54.810Z
avaxlauncher,Avaxlauncher,0.050022,1161017.0,3779559.0,2021-10-12T10:25:12.838Z
lendingblock,Lendingblock,0.00478651,2482.14,3774074.0,2021-10-12T09:53:16.740Z
benchmark-protocol,Benchmark Protocol,1.35,2060.7,3765983.0,2021-10-12T10:13:09.497Z
obortech,Obortech,0.03754051,33606.0,3754051.0,2021-10-12T09:36:45.177Z
rainbow-token,HaloDAO,0.288694,24711.0,3751356.0,2021-10-12T09:49:00.470Z
unicly-fewocious-collection,Unicly Fewocious Collection,0.03761451,58530.0,3749919.0,2021-10-12T10:25:22.633Z
waifu-token,Waifu Token,0.00518176,37858.0,3744304.0,2021-10-12T10:07:51.924Z
emanate,Emanate,0.02427,19696.02,3723835.0,2021-10-12T10:09:24.974Z
linkeye,Linkeye,0.00595732,327839.0,3716137.0,2021-10-12T10:29:18.400Z
oneeth,oneETH,1.06,0.0,3692506.0,2021-09-04T14:56:55.056Z
b21,B21,0.067265,3225.81,3683632.0,2021-10-12T10:25:24.488Z
apyswap,APYSwap,0.380783,1214485.0,3683590.0,2021-10-12T10:29:17.439Z
unifi,Covenants,1.2,1229.0,3679849.0,2021-10-12T02:03:19.195Z
peri-finance,PERI Finance,1.49,264333.0,3676673.0,2021-10-12T10:26:25.145Z
believer,BELIEVER,0.209753,15267.28,3670671.0,2021-10-06T22:00:16.798Z
otocash,OTOCASH,0.095882,39.89,3669511.0,2021-10-12T10:13:38.222Z
yee,Yee,0.00122716,327154.0,3669406.0,2021-10-12T10:29:25.395Z
rune,Rune,190.36,10537.54,3668475.0,2021-10-12T10:14:12.056Z
monavale,Monavale,407.79,4096.86,3668181.0,2021-10-12T10:18:50.304Z
spore,Spore,9.3e-11,28975.0,3658593.0,2021-10-12T10:28:29.286Z
rocki,Rocki,0.46428,747454.0,3655811.0,2021-10-12T10:27:47.021Z
ares-protocol,Ares Protocol,0.02349159,560933.0,3647725.0,2021-10-12T10:28:29.033Z
boscoin-2,BOScoin,0.00813436,7.8,3646950.0,2021-09-06T23:29:44.434Z
wault-finance-old,Wault Finance OLD,4.69,14.73,3644686.0,2021-10-09T08:13:04.100Z
dracula-token,Dracula Token,0.251199,58567.0,3642273.0,2021-10-12T09:05:34.870Z
argo,ArGoApp,0.234958,9106.18,3639849.0,2021-10-12T10:16:30.270Z
mint-club,Mint Club,3.13e-06,24909.0,3635567.0,2021-10-12T10:23:27.141Z
wepower,WePower,0.00622556,13797.14,3626197.0,2021-10-12T10:16:23.044Z
unistake,Unistake,0.02260026,13973.28,3622581.0,2021-10-12T10:24:49.456Z
linka,LINKA,0.00300783,3965.59,3616906.0,2021-10-12T10:24:26.293Z
tera-smart-money,TERA,0.00533477,96013.0,3609034.0,2021-10-12T10:29:23.365Z
rocket-vault-finance,Rocket VaultRocketX,0.055788,93333.0,3597973.0,2021-10-12T10:28:59.898Z
score-token,Score Token,0.150634,13319.95,3589356.0,2021-10-12T10:25:53.568Z
dos-network,DOS Network,0.02690203,102119.0,3554959.0,2021-10-12T10:26:12.189Z
data,DATA,0.00031206,175065.0,3551008.0,2021-10-12T10:25:12.164Z
davinci-token,DaVinci Token,0.312579,55414.0,3543718.0,2021-10-12T10:13:45.477Z
you-chain,YOU Chain,0.0047275,200402.0,3525512.0,2021-10-12T10:24:09.688Z
direwolf,Direwolf,1.03e-10,37182.0,3524061.0,2021-10-12T10:23:30.910Z
bitspawn,Bitspawn,0.00682793,385119.0,3522197.0,2021-10-12T10:29:31.435Z
sync-network,Sync Network,0.02943484,59105.0,3512522.0,2021-10-12T06:19:22.921Z
cube,Cube,0.0005163,214158.0,3496426.0,2021-10-12T10:16:55.232Z
askobar-network,Asko,0.02687226,318011.0,3493085.0,2021-10-12T10:25:18.700Z
cloakcoin,Cloakcoin,0.61079,2723.21,3486327.0,2021-10-12T09:43:57.604Z
gem-exchange-and-trading,Gem Exchange And Trading,0.07499,294740.0,3484509.0,2021-10-12T10:26:39.480Z
daex,DAEX,0.0098022,52816.0,3474909.0,2021-10-12T10:23:10.854Z
ternio,Ternio,0.00811987,6574.85,3474718.0,2021-10-12T10:21:17.905Z
kalmar,Kalmar,1.1,80727.0,3456871.0,2021-10-12T10:29:53.264Z
mirrored-proshares-vix,Mirrored ProShares VIX,7.9,0.0,3449366.0,2021-09-20T06:40:32.549Z
swag-finance,SWAG Finance,0.0327632,219.31,3439719.0,2021-10-11T15:52:07.616Z
zero-exchange,0exchange,0.0098366,3609.06,3422597.0,2021-10-12T10:07:57.727Z
emercoin,EmerCoin,0.070432,21693.0,3421328.0,2021-10-12T10:21:39.766Z
reth2,rETH2,3493.94,608.79,3402675.0,2021-10-11T22:06:10.050Z
daostack,DAOstack,0.068783,85891.0,3390413.0,2021-10-12T10:29:17.894Z
boom-token,Boom Token,0.00528569,77490.0,3388644.0,2021-10-12T10:25:09.176Z
unvest,Unvest,0.087599,48505.0,3387518.0,2021-10-12T10:04:14.733Z
vdv-token,VDV Token,0.00048693,201648.0,3375298.0,2021-10-12T10:28:58.944Z
xwin-finance,xWIN Finance,3.02,10253.5,3362602.0,2021-10-12T10:28:59.241Z
true-chain,TrueChain,0.14211,1496450.0,3362219.0,2021-10-12T10:26:36.850Z
quadrant-protocol,Quadrant Protocol,0.00629544,60620.0,3361738.0,2021-10-12T10:29:35.188Z
birake,Birake,0.03472471,1209.13,3351394.0,2021-10-12T10:26:17.726Z
governor-dao,Governor DAO,1.13,94315.0,3347461.0,2021-10-12T09:40:34.247Z
defire,DeFIRE,0.629634,26845.0,3340442.0,2021-10-12T10:26:30.444Z
bitcoin-pro,Bitcoin Pro,25.85,4094.32,3334051.0,2021-10-12T10:26:39.727Z
axpire,aXpire,0.01166216,148767.0,3325826.0,2021-10-12T10:27:20.082Z
afreum,Afreum,0.00107173,518191.0,3323610.0,2021-10-12T10:29:08.390Z
polker,Polker,0.07705,197888.0,3293694.0,2021-10-12T10:28:42.104Z
mobifi,MobiFi,0.04510831,268535.0,3239286.0,2021-10-12T10:29:34.577Z
cryptopay,Cryptopay,0.083651,691.29,3231478.0,2021-10-12T04:14:55.737Z
yield,Yield,17.49,8823.45,3231084.0,2021-10-12T07:44:49.589Z
medical-token-currency,Doccom,0.00412957,1292.82,3211189.0,2021-10-12T10:24:29.855Z
sake-token,SakeToken,0.04357094,28459.0,3211074.0,2021-10-12T09:40:47.215Z
napoleon-x,Napoleon X,0.12669,337.59,3209054.0,2021-10-12T04:57:45.794Z
habitat,Habitat,0.557441,2867.84,3202498.0,2021-10-12T09:05:33.168Z
dapp-com,Dappcom,0.00229031,108368.0,3196646.0,2021-10-12T10:27:21.164Z
neurotoken,Neurotoken,0.03701331,7.96,3194549.0,2021-10-12T06:44:25.011Z
cook,Cook,0.00721515,450530.0,3189943.0,2021-10-12T10:29:32.150Z
plotx,PlotX,0.04442666,112603.0,3186934.0,2021-10-12T10:25:08.546Z
coin-artist,Coin Artist,2.27,914.54,3184146.0,2021-10-12T06:51:34.812Z
cpchain,CPChain,0.00778094,253758.0,3183446.0,2021-10-12T10:27:23.197Z
dextf,DEXTF,0.143585,69.26,3182179.0,2021-10-12T10:26:08.793Z
cryptokek,Cryptokek,0.06454,63413.0,3181132.0,2021-10-12T10:13:09.654Z
piedao-balanced-crypto-pie,PieDAO Balanced Crypto Pie,3.87,1172.03,3172269.0,2021-10-12T00:33:01.115Z
milkshakeswap,Milkshake Swap,2.6,52274.0,3167063.0,2021-10-12T10:28:48.319Z
solanax,Solanax,0.167556,682725.0,3160271.0,2021-10-12T10:26:37.974Z
power-index-pool-token,Power Index Pool Token,3.24,39302.0,3154497.0,2021-10-12T10:29:41.076Z
props,Props Token,0.0115739,236139.0,3142173.0,2021-10-12T10:27:32.486Z
footballstars,FootballStars,3.42e-06,150942.0,3141550.0,2021-10-12T10:22:43.439Z
pinkcoin,Pinkcoin,0.0074129,16096.81,3141041.0,2021-10-12T10:21:52.322Z
big-data-protocol,Big Data Protocol,0.128839,699434.0,3116925.0,2021-10-12T10:29:26.030Z
forefront,Forefront,3.61,6479.98,3114895.0,2021-10-12T09:58:03.054Z
vipstarcoin,VIPSTARCOIN,4.795e-05,25.07,3108092.0,2021-10-12T10:26:53.490Z
yield-optimization-platform,Yield Optimization Platform  Protocol,0.30164,1319529.0,3107709.0,2021-10-12T10:27:24.022Z
ideaology,Ideaology,0.134914,662416.0,3104030.0,2021-10-12T10:27:26.531Z
phuture,Phuture,0.348725,73765.0,3090522.0,2021-10-12T10:24:36.841Z
worldcoin,WorldCoin,0.02189755,1707.98,3076173.0,2021-10-12T06:49:51.014Z
sekuritance,Sekuritance,0.01148719,49513.0,3066880.0,2021-10-12T10:24:48.560Z
potcoin,Potcoin,0.01350891,839.6,3064689.0,2021-10-12T08:55:24.466Z
chronic-token,Chronic Token,0.00922265,12037.8,3064263.0,2021-10-12T09:32:32.073Z
game-ace-token,Game Ace Token,3.46,53460.0,3058802.0,2021-10-12T10:29:38.958Z
polis,Polis,0.230533,4039.66,3058186.0,2021-10-12T10:21:51.873Z
sapien,Sapien,0.00906406,350.34,3055027.0,2021-10-11T22:54:42.994Z
stellite,Scala,0.00029562,5806.0,3050876.0,2021-10-12T10:26:52.979Z
nft-index,NFT Index,1367.03,6078.24,3049188.0,2021-10-12T10:16:40.279Z
swarm,Swarm Network,0.03851432,3234.94,3046960.0,2021-10-12T10:18:07.513Z
finance-vote,Finance Vote,0.01485885,25481.0,3041818.0,2021-10-12T07:56:46.073Z
bnsd-finance,BNSD Finance,0.02051873,121916.0,3036337.0,2021-10-12T10:26:20.956Z
plair,Plair,5.651e-05,5562.7,3028632.0,2021-10-12T10:16:26.097Z
teddy,Teddy,0.526717,2390229.0,3028579.0,2021-10-12T10:25:28.015Z
roseon-finance,Roseon Finance,0.140058,260105.0,3027218.0,2021-10-12T10:29:11.595Z
tribeone,TribeOne,0.094976,315044.0,3022182.0,2021-10-12T10:28:05.687Z
primecoin,Primecoin,0.11875,956798.0,3016514.0,2021-10-12T10:25:07.877Z
masq,MASQ,0.200561,239239.0,3014829.0,2021-10-12T10:18:38.880Z
seen,SEEN,3.56,0.0,3010573.0,2021-10-11T18:58:56.999Z
lead-token,Lead Token,0.00665802,117573.0,2998321.0,2021-10-12T10:29:00.424Z
eosbet,EarnBet,0.0430453,1300.91,2996794.0,2021-10-12T10:29:18.138Z
statera,Statera,0.03734559,65024.0,2994050.0,2021-10-12T10:29:28.232Z
hundred-finance,Hundred Finance,1.19,195102.0,2990911.0,2021-10-12T10:13:20.598Z
the-4th-pillar,4thpillar technologies,0.0192732,1739.03,2975551.0,2021-10-12T10:29:19.443Z
mirrored-amc-entertainment,Mirrored AMC Entertainment,38.2,0.0,2958334.0,2021-10-12T10:27:15.412Z
yfdai-finance,YfDAIfinance,728.86,709029.0,2934061.0,2021-10-12T10:27:29.613Z
piedao-defi-large-cap,PieDAO DEFI Large Cap,3.94,11538.79,2913177.0,2021-10-12T09:34:30.472Z
ixcoin,Ixcoin,0.137071,14.04,2908108.0,2021-10-12T10:01:04.480Z
sureremit,SureRemit,0.00385221,3145.9,2907443.0,2021-10-12T10:08:59.268Z
resfinex-token,Resfinex Token,0.02955883,2522.98,2904082.0,2021-10-12T10:26:39.792Z
adamant-messenger,ADAMANT Messenger,0.02797874,5654.01,2902260.0,2021-10-12T10:26:39.997Z
phoenixdao,PhoenixDAO,0.055497,248897.0,2901995.0,2021-10-12T10:29:48.386Z
greentrust,GreenTrust,5.76946e-07,83093.0,2887444.0,2021-10-12T10:26:25.535Z
hempcoin-thc,Hempcoin,0.01094728,108.04,2886804.0,2021-10-12T08:52:38.446Z
dogey-inu,DogeyInu,7.163e-09,20146.0,2884633.0,2021-10-12T10:25:36.632Z
denarius,Denarius,0.377777,284.07,2876905.0,2021-10-12T07:44:23.041Z
bull-coin,Bull Coin,5.702e-09,35821.0,2876569.0,2021-10-12T10:28:02.157Z
dehive,DeHive,1.14,450004.0,2871556.0,2021-10-12T10:24:45.129Z
phantasma-energy,Phantasma Energy,0.0445997,9946.16,2870152.0,2021-10-12T10:23:53.828Z
topbidder,TopBidder,0.576201,1605.42,2864594.0,2021-10-12T09:31:21.958Z
spiderdao,SpiderDAO,0.01237906,274651.0,2848978.0,2021-10-12T10:25:46.156Z
versoview,VersoView,0.077658,14895.33,2846719.0,2021-10-12T09:58:16.130Z
ryo,Ryo Currency,0.086206,52689.0,2842982.0,2021-10-12T10:26:52.977Z
geyser,Geyser,0.38433,15078.78,2826694.0,2021-10-12T10:18:51.530Z
rabbit-finance,Rabbit Finance,0.0329459,185588.0,2822527.0,2021-10-12T10:29:25.558Z
deepspace,DEEPSPACE,0.04873778,26726.0,2818704.0,2021-10-12T10:27:38.140Z
open-governance-token,OPEN Governance Token,0.242707,21595.0,2813827.0,2021-10-12T10:29:22.996Z
mirrored-gamestop,Mirrored GameStop,174.72,0.0,2811637.0,2021-10-12T10:27:15.028Z
1world,1World,0.111896,9650.75,2806101.0,2021-10-12T10:26:39.218Z
aichain,AICHAIN,0.00447214,114944.0,2801747.0,2021-10-12T10:27:08.512Z
odin-protocol,Odin Protocol,0.120924,2881.74,2790909.0,2021-10-12T10:13:09.679Z
bitwin24,Bitwin24,0.173814,3631.57,2784654.0,2021-10-11T14:30:30.775Z
megacryptopolis,MegaCryptoPolis,13.42,32865.0,2774348.0,2021-10-12T10:29:27.536Z
utu-coin,UTU Coin,0.03040687,47968.0,2773608.0,2021-10-12T10:29:35.630Z
yaxis,yAxis,3.44,103932.0,2752982.0,2021-10-12T09:05:36.731Z
honest-mining,Honest,0.02200292,138868.0,2750513.0,2021-10-12T10:23:09.926Z
parachute,Parachute,0.0024555,162978.0,2744509.0,2021-10-12T10:29:34.620Z
ultrain,Ultrain,0.00979363,488751.0,2744036.0,2021-10-12T10:29:21.380Z
quai-dao,Quai Dao,0.054195,80721.0,2743657.0,2021-10-12T10:24:35.786Z
mochimo,Mochimo,0.251195,54.01,2733967.0,2021-10-12T10:26:36.532Z
empty-set-share,Empty Set Share,0.0037211,0.0,2732223.0,2021-10-10T15:03:15.278Z
deficliq,DefiCliq,0.050561,115531.0,2730886.0,2021-10-12T10:25:46.063Z
arcticcoin,Advanced Technology Coin,0.091239,362.44,2721615.0,2021-10-12T09:36:26.782Z
amoveo,Amoveo,33.43,322.09,2699969.0,2021-10-12T06:46:11.305Z
yield-protocol,Yield Protocol,0.03772914,45188.0,2694126.0,2021-10-12T10:29:20.396Z
risingsun,RisingSun,0.00071223,96963.0,2684827.0,2021-10-12T10:26:47.971Z
ethichub,EthicHub,0.568382,568.38,2668298.0,2021-10-11T20:30:36.181Z
non-fungible-yearn,NonFungible Yearn,32.2,84006.0,2666302.0,2021-10-12T08:37:38.282Z
cub-finance,Cub Finance,0.376879,24012.0,2663400.0,2021-10-12T10:27:32.813Z
wowswap,WOWswap,7.19,20609.0,2636515.0,2021-10-12T10:19:47.750Z
safeswap,Safeswap,0.055192,1935.76,2635132.0,2021-10-12T08:19:26.052Z
digicol-token,DigiCol Token,0.04010464,17132.49,2631098.0,2021-10-12T10:22:14.043Z
bcpay-fintech,BCPAY FinTech,0.057471,81956.0,2629968.0,2021-10-12T10:13:08.117Z
yggdrash,Yggdrash,0.000395,22147.0,2626315.0,2021-10-12T10:07:46.814Z
par-stablecoin,Parallel,1.17,560844.0,2618995.0,2021-10-12T09:58:16.208Z
