id,name,current_price,total_volume,market_cap,last_updated
blocsport-one,blocsportone,0.00896644,1176713.0,1199568.0,2021-10-13T23:33:40.867Z
etha-lend,ETHA Lend,0.150945,454921.0,1193023.0,2021-10-13T23:35:32.548Z
moontools,MoonTools,30.39,4129.25,1192327.0,2021-10-13T21:52:53.620Z
vid,Vid,0.04652823,483.85,1191040.0,2021-10-13T16:18:00.574Z
zippie,Zippie,0.00293714,7887.44,1188838.0,2021-10-13T21:50:33.195Z
internxt,Internxt,1.89,157535.0,1187060.0,2021-10-13T23:10:59.215Z
origin-sport,Origin Sport,0.00609914,822408.0,1181879.0,2021-10-13T23:19:47.693Z
nfta,NFTA,0.078208,1532478.0,1176059.0,2021-10-13T23:36:26.888Z
starbase,Starbase,0.00562143,142607.0,1172856.0,2021-10-13T23:07:49.996Z
shield-protocol,Shield Protocol,4.98,30485.0,1167012.0,2021-10-13T23:01:23.106Z
twinci,Twinci,0.583282,62206.0,1166564.0,2021-10-13T23:32:48.994Z
zerogoki,Zerogoki,0.286675,76912.0,1163393.0,2021-10-13T23:14:27.746Z
mm-token,MM Token,2.54,2512.72,1161787.0,2021-10-13T23:17:24.391Z
snetwork,Snetwork,0.00494047,296567.0,1159305.0,2021-10-13T23:24:49.873Z
lien,Lien,3.26,156328.0,1156523.0,2021-10-13T23:35:25.195Z
ethergem,EtherGem,0.02501164,2921.4,1152969.0,2021-10-13T23:33:08.799Z
bitgear,Bitgear,0.02094402,153144.0,1152508.0,2021-10-13T23:24:43.836Z
spherium,Spherium,0.134557,8698.08,1150847.0,2021-10-13T23:35:20.616Z
tardigrades-finance,Tardigrades Finance,3.4e-11,5482.89,1150356.0,2021-10-13T23:24:50.317Z
mmaon,MMAON,0.057946,10774.21,1148984.0,2021-10-13T21:43:03.662Z
xaurum,Xaurum,0.01612294,49021.0,1147729.0,2021-10-13T23:11:00.127Z
buzzcoin,BuzzCoin,5.721e-05,0.057207,1144134.0,2021-10-13T19:33:36.155Z
reverse,Reverse,0.00120265,20002.0,1142816.0,2021-10-13T20:17:06.141Z
depth-token,Depth Token,0.00328901,101648.0,1141368.0,2021-10-13T23:35:53.758Z
porta,Porta,0.06232,374412.0,1140822.0,2021-10-13T23:32:49.205Z
keyfi,KeyFi,0.524443,4809.6,1140749.0,2021-10-13T23:36:05.140Z
aspire,Aspire,0.00974722,1378.67,1137393.0,2021-10-13T23:34:58.785Z
calicoin,CaliCoin,0.0379011,136851.0,1137033.0,2021-10-13T22:12:08.024Z
fera,Fera,0.00741765,0.0,1128309.0,2021-10-13T05:44:58.916Z
unipower,UniPower,1.14,1720.34,1128037.0,2021-10-13T20:26:05.470Z
aircoins,Aircoins,0.00013546,9301.08,1121129.0,2021-10-13T23:28:05.921Z
buysell,BuySell,0.221018,12.29,1113309.0,2021-10-13T13:12:27.665Z
bartertrade,BarterTrade,0.01207685,271108.0,1111968.0,2021-10-13T23:23:41.227Z
domraider,DomRaider,0.00106436,242.48,1109939.0,2021-10-13T22:27:40.897Z
robonomics-web-services,Robonomics Web Services,22167.0,1568.37,1108362.0,2021-10-13T15:48:15.009Z
hashcoin,HashCoin,2.965e-05,6751.9,1104687.0,2021-10-13T23:35:26.725Z
maza,Maza,0.00057136,137.67,1103961.0,2021-10-13T19:00:37.722Z
tapmydata,Tapmydata,0.077713,37094.0,1102218.0,2021-10-13T22:53:26.421Z
hodltree,HodlTree,0.258282,0.0,1101480.0,2021-09-26T09:32:23.564Z
blockchain-cuties-universe-governance,Blockchain Cuties Universe Governance,1.6,3212374.0,1101236.0,2021-10-13T23:36:00.619Z
solomon-defi,Solomon Defi,0.087951,562095.0,1098386.0,2021-10-13T23:24:31.829Z
noblecoin,NobleCoin,0.00046103,0.0017865,1095648.0,2021-10-13T22:31:58.528Z
dexfolio,Dexfolio,0.00946955,4858.11,1093892.0,2021-10-13T23:26:44.000Z
alpha-impact,Alpha Impact,0.02639029,7306.24,1091530.0,2021-10-13T14:44:43.285Z
delphy,Delphy,0.01755271,98058.0,1081550.0,2021-10-13T23:35:28.850Z
substratum,Substratum,0.00429156,9636.5,1079692.0,2021-10-13T23:14:53.616Z
exchangecoin,ExchangeCoin,0.04060396,324697.0,1074973.0,2021-10-13T23:26:20.428Z
contentbox,ContentBox,0.00115767,735988.0,1074929.0,2021-10-13T23:08:55.979Z
twindex,Twindex,0.04587312,5781.84,1074338.0,2021-10-13T20:52:15.848Z
lotto,Lotto,0.01585153,3893.37,1069688.0,2021-10-13T23:12:53.939Z
donut,Donut,0.00707949,474.61,1069596.0,2021-10-13T23:20:56.424Z
defi-omega,DeFi Omega,9.88,0.0,1067949.0,2021-10-09T01:28:24.662Z
kwikswap-protocol,KwikSwap Protocol,0.098956,70668.0,1066352.0,2021-10-13T23:18:39.818Z
infinito,Infinito,0.00086118,146838.0,1066258.0,2021-10-13T23:29:55.026Z
pascalcoin,Pascal,0.02988095,22721.0,1059963.0,2021-10-13T23:29:07.671Z
tolar,Tolar,0.00475471,41.81,1059165.0,2021-10-12T14:23:39.871Z
somee-advertising-token,SoMee Advertising Token,0.0086861,2804.87,1056552.0,2021-10-13T17:45:41.401Z
metric-exchange,MetricExchange,2.06,99216.0,1054834.0,2021-10-13T22:58:23.707Z
dragonbite,DragonBite,0.00459627,56.52,1054058.0,2021-10-13T22:55:54.875Z
mobilego,MobileGo,0.01362734,56369.0,1048650.0,2021-10-13T23:25:39.784Z
multigame,Multigame,0.053691,45666.0,1038087.0,2021-10-13T23:18:52.557Z
totemfi,TotemFi,0.195042,7440.77,1036651.0,2021-10-13T23:18:09.372Z
moneytoken,MoneyToken,0.0001081,45357.0,1036216.0,2021-10-13T23:10:56.335Z
club-atletico-independiente,Club Atletico Independiente Fan Token,1.59,81739.0,1035358.0,2021-10-13T23:33:13.714Z
invictus-capital-token,Invictus Capital Token,10.7,1821.38,1033328.0,2021-10-13T16:52:22.218Z
multipad,MultiPad,0.051217,131153.0,1028363.0,2021-10-13T23:26:21.820Z
complifi,CompliFi,1.02,5746.53,1026306.0,2021-10-13T18:32:02.062Z
polkainsure-finance,Polkainsure Finance,13.37,68951.0,1025801.0,2021-10-13T23:18:44.601Z
defit,Digital Fitness,0.063825,89776.0,1025202.0,2021-10-13T23:18:55.625Z
potentiam,Potentiam,0.02766133,15793.27,1024186.0,2021-10-13T22:40:47.453Z
zrcoin,ZrCoin,0.260278,84534.0,1021450.0,2021-10-13T23:28:06.027Z
shrew,Shrew,0.0013667,3635.07,1020003.0,2021-10-13T23:34:35.533Z
pera-finance,Pera Finance,0.071015,78430.0,1014960.0,2021-10-13T23:34:13.990Z
piratecash,PirateCash,0.02763345,1063.78,1010129.0,2021-10-13T23:20:32.508Z
owndata,OWNDATA,9.437e-05,10.89,1008687.0,2021-10-13T17:43:05.527Z
robotina,Robotina,0.00381862,37.04,1000903.0,2021-10-13T19:39:27.715Z
yellow-road,Yellow Road,0.338961,15028.12,999407.0,2021-10-13T23:27:33.519Z
pundi-x-nem,Pundi X NEM,0.0003827,15680.31,994718.0,2021-10-13T23:24:42.246Z
maticpad,MaticPad,0.04694097,6322.6,988455.0,2021-10-13T23:26:47.566Z
paypie,PayPie,0.01084677,0.867741,987985.0,2021-10-07T17:45:24.050Z
manga-token,Manga Token,0.00126181,106509.0,982528.0,2021-10-13T23:32:38.685Z
cotrader,CoTrader,5.201e-05,580.38,982337.0,2021-10-13T23:25:09.615Z
vegawallet-token,VegaWallet Token,0.03919827,6.43,978755.0,2021-10-05T17:46:50.220Z
cryption-network,Cryption Network,0.10311,162.14,976014.0,2021-10-13T22:43:09.282Z
bitcoin-rhodium,xRhodium,0.779801,0.0007798,967928.0,2021-10-13T20:30:15.302Z
bitball,Bitball,0.0015043,396602.0,967896.0,2021-10-13T23:26:44.204Z
rhythm,Rhythm,7.546e-05,12847.06,967630.0,2021-10-13T22:03:42.303Z
ionchain-token,IONChain,0.00225351,2950.34,963855.0,2021-10-13T23:22:24.815Z
catbread,CatBread,1.598e-09,20829.0,963113.0,2021-10-13T23:20:01.893Z
multiplier-bsc,Multiplier BSC,0.412722,14832.16,961817.0,2021-10-13T23:22:17.208Z
midas-gold,Midas Gold,3.2,32.36,961129.0,2021-10-12T19:18:05.746Z
nix-platform,NIX,0.01949481,18849.66,959894.0,2021-10-13T23:10:59.233Z
gowithmi,GoWithMi,0.00037133,23536.0,954536.0,2021-10-13T23:35:32.490Z
black-eye-galaxy,Black Eye Galaxy,0.04782731,57537.0,950763.0,2021-10-13T23:34:23.302Z
ladz,LADZ,0.184115,6811.39,950466.0,2021-10-13T21:02:27.964Z
bonfi,BonFi,0.00337389,136169.0,948624.0,2021-10-13T23:32:47.352Z
privapp-network,Privapp Network,0.713078,337805.0,947452.0,2021-10-13T23:32:03.138Z
hoqu,HOQU,0.00438346,2098666.0,945804.0,2021-10-13T23:25:51.768Z
0xcert,0xcert,0.00228478,130563.0,945428.0,2021-10-13T23:23:27.607Z
smoothy,Smoothy,0.177432,975677.0,940622.0,2021-10-13T23:35:23.281Z
darkpaycoin,DARK,0.128485,0.00642427,937708.0,2021-10-12T12:12:31.171Z
lightstreams,Lightstreams Photon,0.01936843,72.89,937590.0,2021-10-13T23:29:13.798Z
ultralpha,UltrAlpha,0.03080051,714.33,936955.0,2021-10-13T08:18:20.139Z
kiwigo,Kiwigo,0.02189279,41902.0,935483.0,2021-10-13T23:33:18.488Z
cage,Cage,0.01384828,122518.0,934677.0,2021-10-13T23:31:41.837Z
utopia-genesis-foundation,Utopia Genesis Foundation,0.091378,2170.87,933564.0,2021-10-13T23:24:30.730Z
sacks,Sacks,3718.12,371.79,929529.0,2021-10-12T20:35:59.629Z
mrweb-finance,MrWeb Finance,0.04637093,2299204.0,927419.0,2021-10-13T23:33:44.165Z
primas,Primas,0.01803874,1476560.0,923584.0,2021-10-13T23:19:43.805Z
masari,Masari,0.05748,841.31,922326.0,2021-10-13T23:22:17.987Z
dmarket,DMarket,0.01795505,1859.46,918149.0,2021-10-13T23:28:48.976Z
custom-contract-network,Custom contract network,0.00056526,13.03,916190.0,2021-10-11T05:28:31.373Z
kineko,Kineko,0.345159,6815.65,915439.0,2021-10-13T22:53:57.912Z
astrotools,AstroTools,0.30463,0.0,913889.0,2021-10-13T07:17:12.714Z
riecoin,Riecoin,0.01493715,2109.96,911797.0,2021-10-13T23:34:24.031Z
change,Change,0.04628344,7.05,910564.0,2021-10-12T15:16:33.748Z
virgox-token,VirgoX Token,0.02114656,24334.0,908694.0,2021-10-13T23:16:21.690Z
font,Font,1.86,34866.0,906997.0,2021-10-13T21:14:07.317Z
blue,Blue Protocol,0.02442349,4741664.0,903669.0,2021-10-13T23:17:58.633Z
imo,IMO,0.082932,7498.03,902135.0,2021-10-13T23:20:00.806Z
zeitcoin,Zeitcoin,2.43e-05,0.00242978,898286.0,2021-10-13T23:27:52.013Z
rac,RAC,1.46,0.0,898106.0,2021-10-09T20:57:42.761Z
noderunners,Node Runners,61.01,2944.07,894173.0,2021-10-13T09:49:43.147Z
promodio,Promodio,0.00500935,26104.0,893604.0,2021-10-13T23:07:50.836Z
motacoin,MotaCoin,0.01275956,1426.05,892677.0,2021-10-13T07:08:25.824Z
banca,Banca,4.972e-05,35286.0,891362.0,2021-10-13T23:12:35.114Z
halalchain,HalalChain,0.00290522,947.55,889120.0,2021-09-30T09:39:23.238Z
altrucoin,Altrucoin,1.419e-09,45106.0,888891.0,2021-10-13T23:33:58.021Z
allive,Allive,0.00246664,119405.0,887992.0,2021-10-13T23:19:47.769Z
fess-chain,Fesschain,0.00160432,84.95,886082.0,2021-10-13T19:06:36.931Z
kingdom-game-4-0,Kingdom Game 40,0.0038466,85134.0,881710.0,2021-10-13T23:36:16.009Z
hydro,Hydro,0.02053175,10554.8,880023.0,2021-10-13T23:17:37.579Z
babylons,Babylons,0.089726,30575.0,879782.0,2021-10-13T23:34:54.765Z
litecash,Litecash,0.00356208,15712.76,879464.0,2021-10-13T23:22:17.731Z
globalboost,GlobalBoostY,0.04397673,14321.0,878931.0,2021-10-13T23:14:35.281Z
snovio,SnovianSpace,0.00252948,201.52,878907.0,2021-10-13T19:47:47.823Z
maincoin,MainCoin,0.00277256,7753.11,873984.0,2021-10-13T22:51:05.449Z
true-pnl,True PNL,0.079913,146791.0,870576.0,2021-10-13T23:35:39.175Z
meeb-master,Meeb Master,1.64,16082.04,866188.0,2021-10-13T23:28:58.473Z
zip,Zipper Network,5.331e-05,0.0,863670.0,2021-10-13T19:44:33.186Z
qwertycoin,Qwertycoin,5.75e-06,93.64,860880.0,2021-10-13T23:31:32.124Z
istanbul-basaksehir-fan-token,İstanbul Başakşehir Fan Token,1.43,72552.0,859336.0,2021-10-13T23:33:15.748Z
ac-exchange-token,ACDX Exchange Token,0.075664,48.23,854473.0,2021-10-13T18:31:58.284Z
dacc,DACC,6.95e-05,74459.0,854166.0,2021-10-13T23:31:23.877Z
sota-finance,SOTA Finance,0.02416685,840.63,853212.0,2021-10-13T23:00:00.190Z
arth,ARTH,1.93,10408.62,850192.0,2021-10-13T22:43:10.064Z
mytoken,MyToken,0.00044827,126387.0,849796.0,2021-10-13T23:32:46.319Z
apollon-limassol,Apollon Limassol Fan Token,3.38,173193.0,847452.0,2021-10-13T23:33:13.557Z
graft-blockchain,Graft Blockchain,0.00056131,31769.0,845724.0,2021-10-13T23:14:06.717Z
indorse,Indorse,0.01876228,0.802947,839193.0,2021-10-10T10:13:12.632Z
fintrux,FintruX,0.01006093,8415.4,838591.0,2021-10-13T23:25:17.831Z
mate,Mate,0.208068,51419.0,836433.0,2021-10-13T23:03:42.435Z
reflect-finance,reflectfinance,0.088408,2287.47,835092.0,2021-10-13T22:06:11.824Z
polkadomain,PolkaDomain,0.238205,1116.58,833716.0,2021-10-13T17:36:25.940Z
bavala,Bavala,0.03230964,11165.09,833427.0,2021-08-29T03:30:20.232Z
balpha,bAlpha,46.23,314163.0,832092.0,2021-10-13T23:24:39.225Z
base-protocol,Base Protocol,2.42,64154.0,830654.0,2021-10-13T23:18:07.199Z
zhegic,zHEGIC,0.174797,0.0,829837.0,2021-10-06T11:10:15.267Z
zebi,Zebi,0.00165465,53727.0,827325.0,2021-10-13T23:14:55.067Z
deflect,Deflect,1.81,0.0,826981.0,2021-10-12T06:51:35.783Z
add-xyz-new,Addxyz NEW,0.15919,120.41,817973.0,2021-10-13T23:21:03.218Z
defi-wizard,DeFi Wizard,1.22,990.72,816795.0,2021-10-13T18:17:21.295Z
bcv,BitCapitalVendor,0.00095589,135808.0,814994.0,2021-10-13T23:23:19.645Z
yel-finance,YelFinance,0.00908226,30220.0,810025.0,2021-10-13T23:23:01.203Z
axioms,Axioms,0.02299317,1843.4,808047.0,2021-10-13T23:13:46.979Z
bethereum,Bethereum,0.00140671,81129.0,807738.0,2021-10-13T23:33:22.451Z
2local-2,2local,0.00030628,116453.0,806868.0,2021-10-13T23:33:54.035Z
klondike-finance-v2,Klondike Finance v2,3.03,0.0,804894.0,2021-10-13T12:12:56.816Z
intelligent-investment-chain,Intelligent Investment Chain,6.865e-05,42608.0,800317.0,2021-10-13T23:21:13.302Z
omnitude,Omnitude,0.02054729,646599.0,797423.0,2021-10-13T23:26:00.000Z
dctdao,DCTDAO,0.18943,0.0,796838.0,2021-10-13T19:44:43.428Z
bone,Bone,0.12583,78953.0,795887.0,2021-10-13T23:25:38.822Z
crdt,CRDT,0.0042685,1127123.0,790312.0,2021-10-13T23:24:06.683Z
graviocoin,Graviocoin,0.052717,228.64,789525.0,2021-10-13T23:33:17.949Z
release-ico-project,RELEASE,1.023e-05,60310.0,789353.0,2021-10-13T23:25:23.697Z
stipend,Stipend,0.061549,2.87,786399.0,2021-10-12T18:30:11.036Z
baguette,Baguette,0.01943306,35947.0,783676.0,2021-10-13T23:22:18.257Z
startup-boost-token,Startup Boost Token,0.00781272,973.47,781272.0,2021-10-13T23:33:42.398Z
omni-real-estate-token,Omni Real Estate Token,0.03262022,6600.58,779978.0,2021-10-13T21:05:06.221Z
creativecoin,CREA,0.03518326,719.07,776272.0,2021-10-13T22:11:48.095Z
nftify,NFTify,0.03797476,9376.4,773243.0,2021-10-13T22:45:51.238Z
definity,DeFinity,0.052338,1224.85,771374.0,2021-10-13T22:21:56.923Z
hertz-network,Hertz Network,0.00014344,50461.0,771191.0,2021-10-13T23:33:28.330Z
synchrolife,SynchroLife,0.01163797,163.17,771056.0,2021-10-13T22:24:36.013Z
kickpad,KickPad,0.01358773,11390.14,769625.0,2021-10-13T23:35:55.955Z
prophecy,Prophecy,0.01029274,6916.67,768053.0,2021-10-13T19:16:40.953Z
bgogo,Bgogo Token,0.00077442,65078.0,762958.0,2021-10-13T23:34:27.965Z
utopia,Crypton,0.15745,127.43,759135.0,2021-10-13T18:34:13.727Z
zasset-zusd,Zasset zUSD,0.837136,3224.24,756665.0,2021-10-13T23:27:34.301Z
prism-network,Prism Network,19.83,1466.63,752812.0,2021-10-13T22:39:38.622Z
blitzpredict,BlitzPredict,0.00205009,1052.02,751348.0,2021-10-13T23:23:59.338Z
zenzo,ZENZO,0.03071524,1423.46,750959.0,2021-10-13T21:54:19.130Z
electrify-asia,ElectrifyAsia,0.00138488,25375.0,744279.0,2021-10-13T23:35:31.056Z
genix,Genix,0.00680217,366.54,741393.0,2021-10-13T23:02:31.826Z
cycle-token,Cycle Token,10.18,17528.54,739478.0,2021-10-13T23:10:42.227Z
bittoken,BITToken,0.234397,759.39,738567.0,2021-10-13T17:16:30.500Z
ethereum-yield,Ethereum Yield,5.29,1709.13,736004.0,2021-10-13T01:20:57.646Z
wenlambo,Wenlambo,1.6587e-08,1069.0,734975.0,2021-10-13T23:32:54.341Z
oro,ORO,0.062896,121158.0,734422.0,2021-10-13T23:29:55.769Z
shd-cash,SHD Cash,0.00243381,405.81,732572.0,2021-10-13T23:26:32.856Z
pinkmoon,PinkMoon,1.477e-09,714.78,730938.0,2021-10-13T23:08:11.258Z
chai,Chai,1.1,0.0,730411.0,2021-10-06T18:54:17.032Z
seigniorage-shares,Seigniorage Shares,0.03538575,203271.0,729007.0,2021-10-13T23:35:40.003Z
gsenetwork,GSENetwork,3.645e-05,6955.33,728964.0,2021-10-13T23:02:50.986Z
xiotri,Xiotri,188.69,1976.91,727282.0,2021-10-13T22:17:06.307Z
qchi,QChi,0.03411459,2930.37,727250.0,2021-10-13T23:25:25.855Z
dds-store,DDSStore,0.954744,4775.88,726733.0,2021-10-13T13:33:13.602Z
datx,DATx,0.00072468,342393.0,724676.0,2021-10-13T23:31:56.100Z
monk,Monk,0.055809,11629.77,723488.0,2021-10-13T22:46:33.056Z
bsclaunch,BSClaunch,0.112575,97163.0,720891.0,2021-10-13T23:28:28.904Z
snowgem,TENT,0.01846476,1994.97,715364.0,2021-10-13T22:08:48.292Z
lukki-operating-token,Lukki Operating Token,0.01202996,0.067553,711755.0,2021-09-09T04:31:43.324Z
akropolis-delphi,Delphi,0.0380672,105624.0,711185.0,2021-10-13T23:29:53.277Z
komet,Komet,30.75,0.0,710565.0,2021-10-04T14:00:48.944Z
soar-2,Soar,0.088449,984.75,708219.0,2021-10-13T21:48:57.903Z
kerman,KERMAN,0.112205,0.0,707057.0,2021-09-15T06:29:49.984Z
typhoon-network,Typhoon Network,0.083533,24554.0,706312.0,2021-10-13T23:28:32.937Z
ormeus-ecosystem,Ormeus Ecosystem,0.00020062,201992.0,705903.0,2021-10-13T23:18:59.775Z
zetacoin,Zetacoin,0.00403552,53.49,705674.0,2021-10-13T22:36:57.471Z
non-fungible-toke,NonFungible TOKE,0.00236741,705.27,705488.0,2021-10-13T19:47:26.835Z
ten,TEN,0.197763,328114.0,705328.0,2021-10-13T23:36:28.520Z
bottos,Bottos,0.00129062,1868.28,703943.0,2021-10-13T23:35:38.243Z
omni-consumer-protocol,Omni Consumer Protocol,0.059117,31231.0,703604.0,2021-10-13T23:28:08.076Z
cryptobonusmiles,CryptoBonusMiles,0.00014047,3018.64,702336.0,2021-10-13T23:23:07.867Z
abcc-token,ABCC Token,0.01534566,168.1,700867.0,2021-10-13T23:00:44.074Z
deli-of-thrones,DeFi of Thrones,0.137533,141.76,700148.0,2021-10-13T21:56:36.061Z
ink,Ink,0.00150724,8787370.0,699907.0,2021-10-13T23:35:23.953Z
avaware,Avaware,0.174835,73295.0,699338.0,2021-10-13T23:15:05.549Z
oneroot-network,OneRoot Network,0.00244869,239155.0,695609.0,2021-10-13T23:29:55.623Z
potent-coin,Potent Coin,0.01887518,11266.06,695503.0,2021-10-13T23:23:52.419Z
roge,Rogue Doge,8e-12,11184.05,691427.0,2021-10-13T23:19:08.514Z
yearn-ecosystem-token-index,Yearn Ecosystem Token Index,1.1,83800.0,689883.0,2021-10-13T23:14:09.053Z
project-inverse,Project Inverse,0.0185696,128564.0,687563.0,2021-10-13T23:32:44.053Z
aircoin-2,AirCoin,2.9763e-07,1555336.0,687162.0,2021-10-13T23:34:37.637Z
cat-token,Cat Token,0.105109,13626.76,686113.0,2021-10-13T20:44:57.198Z
polkally,Polkally,0.01044744,19662.66,683125.0,2021-10-13T23:18:01.987Z
vig,VIG,0.00101275,155.21,682116.0,2021-10-13T20:16:30.853Z
cryptotask-2,CryptoTask,0.52081,65037.0,681295.0,2021-10-13T23:24:36.082Z
team-heretics-fan-token,Team Heretics Fan Token,1.6,83911.0,681121.0,2021-10-13T23:33:16.315Z
etherparty,Etherparty,0.00068762,9682.09,680112.0,2021-10-13T23:35:29.422Z
baepay,BAEPAY,0.208009,3738.15,676450.0,2021-10-13T20:15:30.875Z
incakoin,IncaKoin,3.76e-05,17.56,674612.0,2021-10-13T19:23:44.944Z
niobium-coin,Niobium Coin,0.01008679,23.81,674103.0,2021-10-11T16:01:03.170Z
lyra,Lyra,6.663e-05,19798.08,666279.0,2021-10-13T23:26:45.318Z
the-bitcoin-family,The Bitcoin Family,0.116957,0.0,664759.0,2021-10-11T11:34:57.434Z
unique-one,Unique One,0.263841,37141.0,659603.0,2021-10-13T19:42:37.423Z
iht-real-estate-protocol,IHT Real Estate Protocol,0.00067505,3638.15,659114.0,2021-10-13T23:35:10.255Z
gameflip,Gameflip,0.01166717,7.54,658028.0,2021-10-13T10:34:37.151Z
sharpay,Sharpay,0.00031896,6905.76,655995.0,2021-10-13T23:32:35.691Z
app-alliance-association,AAAchain,0.00011728,18517.83,655157.0,2021-10-13T23:34:06.765Z
fire-lotto,Fire Lotto,0.00655003,3562133.0,655003.0,2021-10-13T23:19:16.099Z
zero-utility-token,Zero Utility Token,675.45,9.75,654347.0,2021-10-13T20:26:00.996Z
artex,Artex,0.02935847,735241.0,650763.0,2021-10-13T23:36:41.101Z
dynamite,DoYourTip,0.450322,15004.65,650501.0,2021-10-13T23:32:06.041Z
vesper-vdollar,Vesper VDollar,1.01,4668.04,647505.0,2021-10-13T21:52:00.539Z
uplexa,uPlexa,0.00024504,2753.65,644272.0,2021-10-13T23:24:08.063Z
kommunitas,Kommunitas,0.00073398,530638.0,644169.0,2021-10-13T23:33:58.430Z
pancaketools,PancakeTools,0.00441168,6854.87,642998.0,2021-10-13T23:09:13.721Z
deltachain,DeltaChain,8.534e-05,3152.96,640051.0,2021-10-13T23:12:36.751Z
en-tan-mo,EnTanMo,0.01604974,327038.0,639820.0,2021-10-13T23:19:35.744Z
mothership,Mothership,0.00356324,0.0,638153.0,2021-09-02T16:24:33.689Z
insula,Insula,0.64198,0.0,637838.0,2021-10-13T03:41:27.056Z
degen-arts,Degen Arts,11.47,12492.37,632075.0,2021-10-13T23:31:42.673Z
piedao-btc,PieDAO BTC,55050.0,5505.04,630007.0,2021-10-13T15:03:23.017Z
friendz,Friendz,0.0010579,140806.0,627802.0,2021-10-13T22:09:45.297Z
pylon-finance,Pylon Finance,74.41,0.0,625083.0,2021-10-12T14:18:24.904Z
unity-network,Unity Network,0.082556,3981.34,620671.0,2021-10-13T23:10:29.937Z
degenvc,DegenVC,0.617644,777.92,617644.0,2021-10-13T22:17:04.372Z
jetcoin,Jetcoin,0.04832055,94512.0,616958.0,2021-10-13T23:11:01.422Z
edgeless,Edgeless,0.00535512,19.51,616626.0,2021-10-13T23:10:45.227Z
stronghands,StrongHands,3.461e-05,1591.42,615657.0,2021-10-13T23:35:47.079Z
gaj,Gaj Finance,0.315327,3367.71,612551.0,2021-10-13T23:29:03.659Z
morphie,Morphie,0.00078736,933454.0,611413.0,2021-10-13T23:31:10.271Z
arbidex,Arbidex,0.02998952,118965.0,602830.0,2021-10-13T23:25:11.021Z
edc-blockchain,EDC Blockchain,0.00732063,289.85,602337.0,2021-10-13T22:22:23.481Z
cue-protocol,CUE Protocol,60.59,12238.35,599381.0,2021-10-13T21:52:56.177Z
wrapped-filecoin,Wrapped Filecoin,70.93,1428.18,598309.0,2021-10-13T23:24:26.437Z
renewableelectronicenergycoin,Renewable Electronic Energy Coin,0.00061359,88989.0,597955.0,2021-10-13T23:25:59.436Z
touriva,Touriva,0.329841,429.63,597505.0,2021-10-13T20:53:38.629Z
traxia,Traxia,0.0012489,597.69,595028.0,2021-10-13T23:24:35.947Z
liquidifty,Liquidifty,0.30488,25738.0,594433.0,2021-10-13T23:27:11.189Z
smartshare,Smartshare,0.00012402,49473.0,594245.0,2021-10-13T23:18:24.942Z
bezop,Bezop,0.01064807,5448522.0,592920.0,2021-10-13T23:17:58.271Z
wanderlust,Wanderlust,5.17e-09,17904.65,592000.0,2021-10-13T23:12:58.686Z
dark-matter,Dark Matter,59.16,48095.0,591642.0,2021-10-13T23:27:02.963Z
atn,ATN,0.00682149,46.04,590303.0,2021-10-13T21:15:40.723Z
project-shivom,Project SHIVOM,0.00061778,0.0,582619.0,2021-09-29T17:15:13.242Z
rate3,Rate3,0.00058397,429110.0,582337.0,2021-10-13T23:24:42.619Z
datum,Datum,0.00056908,41110.0,581563.0,2021-10-13T23:21:13.741Z
trinity-network-credit,Trinity Network Credit,0.00117115,14190.37,581206.0,2021-10-13T23:35:34.197Z
toshi-token,Toshimon,11.61,0.0,580401.0,2021-10-13T04:31:19.910Z
wetrust,WeTrust,0.00592499,0.29625,573674.0,2021-10-13T08:57:25.977Z
alphacat,Alphacat,0.00017155,53290.0,572452.0,2021-10-13T23:14:39.173Z
sibcoin,SIBCoin,0.02936317,376.46,571605.0,2021-10-13T16:33:16.031Z
sether,Sether,0.02830994,2637.41,570068.0,2021-10-13T23:16:32.154Z
my-farm-pet,My Farm Pet,1.72,55871.0,566150.0,2021-10-13T22:36:41.682Z
stsla,sTSLA,757.16,5088.98,565107.0,2021-09-09T18:22:26.648Z
dfund,dFund,0.00172509,15554.12,562953.0,2021-10-13T23:18:06.445Z
coinsbit-token,Coinsbit Token,0.00107661,201585.0,562360.0,2021-10-13T23:18:03.556Z
pakcoin,Pakcoin,0.00750181,104.95,560459.0,2021-10-13T22:02:55.920Z
crypto-sports,Crypto Sports,0.144048,716.35,559559.0,2021-10-13T23:13:23.979Z
cbdao,CBDAO,0.522458,73947.0,558236.0,2021-10-13T23:12:43.267Z
swaperry,Swaperry,0.050465,6742.65,557869.0,2021-10-13T23:19:13.423Z
oction,Oction,0.03550385,537.73,557833.0,2021-10-13T22:01:13.791Z
hackspace-capital,Hackspace Capital,0.00189246,0.868939,552571.0,2021-10-13T23:00:20.369Z
latiumx,LatiumX,0.00459798,2.77,547824.0,2021-10-13T22:00:44.614Z
bgov,BGOV,0.01396248,439.06,547744.0,2021-10-13T22:09:39.814Z
vortex-defi,Vortex DeFi,0.0156779,9768.79,547540.0,2021-10-13T22:43:29.080Z
thingsoperatingsystem,ThingsOperatingSystem,0.00069117,9316.83,546028.0,2021-10-13T23:08:51.673Z
exzocoin,ExzoCoin 20,0.00013623,40785.0,542308.0,2021-10-13T22:04:12.522Z
