id,name,current_price,total_volume,market_cap,last_updated
osmosis,Osmosis,4.38,6022215.0,874532959.0,2021-10-19T18:47:50.581Z
xsushi,xSUSHI,12.67,9607407.0,842540228.0,2021-10-19T18:52:34.504Z
0x,0x,0.958772,81718162.0,812544277.0,2021-10-19T18:53:58.114Z
ontology,Ontology,0.915101,87015070.0,804611941.0,2021-10-19T18:54:38.492Z
audius,Audius,1.95,12366031.0,802094935.0,2021-10-19T18:54:41.320Z
ankr,Ankr,0.096487,163130796.0,791573908.0,2021-10-19T18:54:27.052Z
celer-network,Celer Network,0.137275,197074853.0,789150673.0,2021-10-19T18:54:39.700Z
uma,UMA,12.17,194205717.0,768626192.0,2021-10-19T18:54:26.462Z
mdex,Mdex,1.18,31254559.0,767866296.0,2021-10-19T18:52:11.263Z
compound-usdt,cUSDT,0.02150077,42785951.0,747114770.0,2021-10-19T18:54:28.841Z
gatechain-token,GateToken,4.63,2816225.0,741456697.0,2021-10-19T18:53:31.911Z
nucypher,NuCypher,1.21,186144313.0,735261945.0,2021-10-19T18:54:27.403Z
skale,SKALE,0.341896,53983913.0,727244068.0,2021-10-19T18:54:24.635Z
digibyte,DigiByte,0.0486781,20752257.0,719069640.0,2021-10-19T18:54:23.297Z
secret,Secret,4.62,6881182.0,693753740.0,2021-10-19T18:53:54.447Z
nano,Nano,5.16,18198150.0,693279250.0,2021-10-19T18:54:37.793Z
raydium,Raydium,9.46,49418655.0,684928470.0,2021-10-19T18:54:28.173Z
the-sandbox,The Sandbox,0.732547,40263683.0,656270915.0,2021-10-19T18:54:28.845Z
livepeer,Livepeer,28.65,430974330.0,655828537.0,2021-10-19T18:54:41.999Z
woo-network,WOO Network,1.24,92823577.0,649152944.0,2021-10-19T18:54:24.252Z
1inch,1inch,3.57,140814783.0,646791006.0,2021-10-19T18:54:40.458Z
polymath,Polymath,0.744686,352310452.0,643496841.0,2021-10-19T18:54:26.634Z
link,LINK,107.2,1359219.0,638004802.0,2021-10-19T18:52:25.760Z
iotex,IoTeX,0.067366,52182701.0,637686485.0,2021-10-19T18:54:26.405Z
gala,Gala,0.083464,33605064.0,626983356.0,2021-10-19T18:54:35.216Z
coin98,Coin98,3.37,29013432.0,626677949.0,2021-10-19T18:54:38.796Z
wonderland,Wonderland,6249.43,35602685.0,619590202.0,2021-10-19T18:51:40.902Z
liquity-usd,Liquity USD,0.998304,20278123.0,603720150.0,2021-10-19T18:53:12.051Z
wazirx,WazirX,1.3,21256735.0,590837416.0,2021-10-19T18:54:20.106Z
swissborg,SwissBorg,0.606063,1561665.0,578004890.0,2021-10-19T18:54:02.873Z
neutrino,Neutrino USD,0.98829,20520032.0,566650245.0,2021-10-19T18:54:07.865Z
dent,Dent,0.00576839,24096416.0,552885026.0,2021-10-19T18:54:03.287Z
metahero,Metahero,0.11516,43341240.0,548349817.0,2021-10-19T18:54:23.625Z
nervos-network,Nervos Network,0.01961423,74290568.0,543931067.0,2021-10-19T18:54:23.664Z
loopring,Loopring,0.426672,36162313.0,534061837.0,2021-10-19T18:54:09.559Z
yield-guild-games,Yield Guild Games,6.08,13852321.0,531107283.0,2021-10-19T18:54:41.258Z
wax,WAX,0.300287,41227636.0,527768699.0,2021-10-19T18:53:56.786Z
fei-protocol,Fei Protocol,1.0,41236217.0,526878755.0,2021-10-19T18:54:16.553Z
rocket-pool,Rocket Pool,31.36,669360.0,517645606.0,2021-10-19T18:52:37.039Z
golem,Golem,0.516035,2564338.0,517004719.0,2021-10-19T18:54:07.522Z
gnosis,Gnosis,336.45,4662428.0,511837654.0,2021-10-19T18:54:23.562Z
synapse-2,Synapse,3.15,22768675.0,505784168.0,2021-10-19T18:51:25.696Z
kava,Kava,5.48,90487605.0,503045884.0,2021-10-19T18:54:42.576Z
moonriver,Moonriver,254.98,13609721.0,502311571.0,2021-10-19T18:53:51.305Z
wink,WINkLink,0.00063817,91525864.0,493778179.0,2021-10-19T18:54:05.075Z
lisk,Lisk,3.36,7775465.0,487498239.0,2021-10-19T18:54:32.744Z
fetch-ai,Fetch.ai,0.709627,63815985.0,486117927.0,2021-10-19T18:54:39.721Z
convex-finance,Convex Finance,15.72,1286524.0,483581012.0,2021-10-19T18:53:08.271Z
titanswap,TitanSwap,4.81,402411.0,477636665.0,2021-10-19T18:45:31.435Z
fx-coin,Function X,1.13,4076372.0,476941745.0,2021-10-19T18:53:58.453Z
illuvium,Illuvium,730.19,23536152.0,460997571.0,2021-10-19T18:54:40.253Z
frax,Frax,1.0,10641601.0,453001339.0,2021-10-19T18:53:30.631Z
constellation-labs,Constellation,0.184645,4509673.0,452020057.0,2021-10-19T18:54:02.195Z
alpha-finance,Alpha Finance,1.02,7472808.0,451515670.0,2021-10-19T18:53:46.680Z
keep-network,Keep Network,0.800214,81767296.0,448278377.0,2021-10-19T18:54:43.200Z
reserve-rights-token,Reserve Rights Token,0.03379441,34652724.0,446770070.0,2021-10-19T18:54:22.123Z
ergo,Ergo,9.96,2603088.0,446098118.0,2021-10-19T18:54:09.857Z
digitalbits,DigitalBits,0.585652,1983946.0,445689383.0,2021-10-19T18:53:57.552Z
plex,PLEX,2.1,30440266.0,440364725.0,2021-10-19T18:54:12.180Z
swipe,Swipe,2.29,102264075.0,439783986.0,2021-10-19T18:54:01.169Z
reef-finance,Reef Finance,0.03121704,255727425.0,430524521.0,2021-10-19T18:53:46.014Z
